Source,Target,weight,URL,Discipline,PY,Tweet,Group
@DietroLeIncanto,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@AmadeoPetitbo,@lugaricano,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@martamartirio,@lugaricano,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@PLSDE,@lugaricano,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@kerndrup,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@beckerbarroso,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@navatier,@lugaricano,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@xwangfra,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@condottiero,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@judyzara,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@price_laborecon,@BrankoMilan,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@galantcastle,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@AlbertMaj,@BrankoMilan,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@dvdgrcr,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@alvarosaltoweis,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@Manuj_Hidalgo,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@LdelaEscosura,@PalgraveEcon,2,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@octavio_medina,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@NauroCampos,@econromesh,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@LenniMontiel,@BrankoMilan,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@lenguajeclaroed,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@framospalencia,@LdelaEscosura,2,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@TrabajarEuropa,@GlezClarisa,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@AngelLabernia,@lugaricano,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@elcidtapiador,@lugaricano,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@econoclaste,@BrankoMilan,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@SahilSRShah,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@GlezClarisa,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@Hipergerman,@JL_Ferr,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@mlmorell,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@eballestappp,@lugaricano,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@Gloomy_basilisk,@PalgraveEcon,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@tribsantos,@BrankoMilan,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@Johanvanderslam,@BrankoMilan,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@AlvaroLaParra,@LdelaEscosura,2,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@AHAkramLodhi,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@HugoMaldonado,@lugaricano,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@UnAntonioMas,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@ConchaJShaw,@lugaricano,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@martinhaase,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@esamjones,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@DIorioNathaniel,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@potatoffel,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@AlonsoBCesar,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@JorgeEduardoMP,@lugaricano,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@BBranisa,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@Demostenes_av,@Manuj_Hidalgo,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@cecilio31,@lugaricano,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@dfuentescastro,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@EOR4444,@BrujulaOndaCero,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@lugaricano,@OjedaCosme,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@Hipergerman,@Manuj_Hidalgo,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@dbuendiac,@rodriguezbraun,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@juanridrmalaga,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@josecdiez,@PalgraveEcon,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@jrteruel,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@kamromero,@LdelaEscosura,2,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@yblascom,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@cecilio31,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@hagvtr,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@granblomquist,@lugaricano,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@MCanalN,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@GGBengoechea,@lugaricano,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@ehvalencia,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@jf_albert,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@lpescosura,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@JuanQuinRom,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@Maria0zmg,@LdelaEscosura,2,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@Masood_u,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@DomingogoMS,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@LinoCamprubi,@PalgraveEcon,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@toniroldanm,@lugaricano,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@asouvi,@lugaricano,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@MarcToreille,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@1776_economics,@lugaricano,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@ferarteaga,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@DCuberes,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@rodriguezbraun,@PalgraveEcon,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@BruceBondBanner,@Manuj_Hidalgo,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@lmonasterio,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@AlonsoBCesar,@Manuj_Hidalgo,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@rmysan,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@Steinbergf,@lugaricano,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@malopez1976,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@Paelarrastre,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@TamboDUC,@PalgraveEcon,3,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@econobitch,@LdelaEscosura,2,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@LordLucasCD,@timleunig,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@FGQuero,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@Societies_HET,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@PalgraveHistory,@MarcToreille,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@LucarioGarrote,@jaimenie,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@MarkKoyama,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@CsTorremolinos,@lugaricano,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@Demografia_CSIC,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@fmparejo,@SOCIALogia,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@frdelpino,@PalgraveEcon,2,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@p_serodio,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@ThomasVConti,@PalgraveEcon,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@jsalvadorsa,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@hou2zi0,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@kamromero,@lugaricano,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@eballestappp,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@reinaldolpzlpz,@lugaricano,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@ThomasVConti,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@nacho_blasco,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@TamboDUC,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@FilippiMichel,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@BatizLazo,@PalgraveEcon,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@mjansen_madrid,@lugaricano,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@Adv_1977,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@alvaromfdz,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@mbmiro,@LdelaEscosura,3,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@Chris__Minns,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@BenitoArrunada,@BrankoMilan,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@ellsworth2hey,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@elefrai,@rodriguezbraun,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@ediazde,@lugaricano,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@LucasBlanque,@Manuj_Hidalgo,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@ggalvezbehar,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@elisadelanuez,@OjedaCosme,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@GGBengoechea,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@nunopgpalma,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@D_Villalonga,@lugaricano,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@Pgonzalolazaro,@BrujulaOndaCero,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@MaxCRoser,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@maattar,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@claudina1947,@lugaricano,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@mbmiro,@PalgraveEcon,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@LArroyoAbad,@LdelaEscosura,3,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@blackbox73,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@aalvarezgallo,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@elisadelanuez,@lugaricano,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@analispolitik,@PalgraveEcon,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@JorgeOnrubia63,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@AGNombela,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@DCuberes,@lugaricano,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@nicolas_lopezm,@BrujulaOndaCero,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@MargaritaNunezC,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@JgSergio2012,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@chenx064,@PalgraveEcon,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@PabloPacheco7,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@marmesto,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@frdelpino,@lugaricano,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@pfernandezvz,@BrankoMilan,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@iarroyo48,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@cultrun,@lugaricano,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@NotesOnLiberty,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@robertovelezg,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@akimovma,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@FriedrichHayek,@BrankoMilan,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@javierarnaut,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@warde_paul,@PalgraveEcon,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@MEDevEcon,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@LuisRamrezRamo1,@lugaricano,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@joostdouma,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@xiomatico,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@_liberales,@rodriguezbraun,2,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@18thc_finance,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@jtremendo9,@lugaricano,2,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@sukofan,@PalgraveEcon,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@iamaniku,@PalgraveEcon,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@ffelgueroso,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@Mangeles_HM,@lugaricano,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@JORMI64,@lugaricano,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@alaruina,@OjedaCosme,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@alfredo_ariza,@Manuj_Hidalgo,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@datirado266,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@LdelaEscosura,@rodriguezbraun,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@Nichogachet,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@rjsrjsrjsrjs,@lugaricano,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@Blackhawk53,@PalgraveEcon,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@RogerMedina_,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@pedropabloglez,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@comatecsa,@lugaricano,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@SergioEp_,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@manuel__carmona,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@jftamames,@OjedaCosme,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@AmadeoPetitbo,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@Laura_Domer,@PalgraveEcon,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@Eduardo_Serna87,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@armestopina,@lugaricano,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@jigarper,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@DavidLagarejos,@rodriguezbraun,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@PonsEmpar,@lugaricano,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@Sabinojr,@LdelaEscosura,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@NiDiestroNiSin,@jesusalfar,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
@matwg,@BrankoMilan,1,https://www.altmetric.com/details/24946244,Econ,2017,354,publisher
